Row.names	Gene	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)	Zscore1	Zscore2	Zscore3	Zscore4	Zscore5	C1_2_0.05	C2_2_0.05	C3_2_0.05	C4_2_0.05	Metago2019	SubMetago	Fsimplify	C1_1.5_0.01	C2_1.5_0.01	C3_1.5_0.01	C4_1.5_0.01	sumLow_1.5_0.01	colLow	diffLow	sumHigh_1.5_0.01	colHigh	diffHigh	type
47	CAGL0B02860g	CAGL0B02860g	2.40466666666667	5.34196666480683e-05	0.918666666666667	0.00206330722975068	0.311	0.0421436582942323	0.548166666666667	0.0372085559629175	-0.628833333333333	0.0204159473006941	CAGL0B02860g		CAL0127044	Ortholog(s) have role in autophagy of mitochondrion, macroautophagy and mitochondrion localization	ATG33	2.75247669932853	1.13422651095926	0.600914469529041	0.850393080111102	-1.64469199594281	1	0	0	0	METABOLISM	MITOPHAGY	F1	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
48	CAGL0B02904g	CAGL0B02904g	1.349	5.1138128615752e-05	0.905333333333333	0.00270342066270377	0.919666666666667	0.00043492924682464	0.473333333333333	0.0791186392803287	-1.23183333333333	0.00220749011487516	CAGL0B02904g	BMT6	CAL0127110	Beta mannosyltransferase		1.51919199615722	1.1167006468332	2.10488774220223	0.719480348222878	-3.32725776064774	0	0	1	0	UNCLASSIFIED	_	Others	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
49	CAGL0B02970g	CAGL0B02970g	0.149166666666667	0.350484813865015	-0.627583333333333	0.00847031452778213	-0.604166666666667	0.000591801201935126	1.511	0.000275567822462651	-0.234333333333333	0.205849222604439	CAGL0B02970g	BMT5	CAL0127030	Beta mannosyltransferase		0.117484295157811	-0.898226044410012	-1.66039912309102	2.53476468839233	-0.54390892102392	0	0	0	1	UNCLASSIFIED	_	Others	0	0	-1	1	0	black	NO	0	white	SWITCH	SWITCH
50	CAGL0B03421g	CAGL0B03421g	1.9615	3.528045052699e-05	0.95625	0.00437024767280884	-0.4955	0.0232565935560335	-0.903666666666667	0.00763468720722754	-1.14683333333333	0.010714982019212	CAGL0B03421g		CAL0127688	Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II proximal promoter sequence-specific DNA binding activity	HAP1	2.23474635109163	1.1836275404646	-1.39189129894455	-1.68943054456221	-3.09008016529132	1	0	0	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	1	0	0	-1	1	firebrick	UP	-1	darkgreen	DOWN	Type I
51	CAGL0B03619g	CAGL0B03619g	2.65333333333333	3.29450794116752e-06	1.93358333333333	1.0981904442728e-05	0.3625	0.0200726716808878	0.607833333333333	0.0195255303187841	-0.536333333333333	0.0362216160089483	CAGL0B03619g		CAL0127730	Ortholog(s) have endopeptidase activity, peptidase activity, serine-type endopeptidase activity	PRB1	3.0429820319985	2.46827338090496	0.728167410727292	0.954773387496367	-1.38658696570201	1	1	0	0	METABOLISM	PROTEIN DEGRADATION	F1	1	1	0	0	2	red	UP	0	black	NO	OFF
52	CAGL0B03663g	CAGL0B03663g	-0.746166666666667	0.00900381968396782	0.599083333333333	0.0211471779776584	-0.824666666666667	0.00416240597642455	-0.226666666666667	0.427488616204495	0.1255	0.746679785303621	CAGL0B03663g		CAL0127902	Ortholog(s) have citrate (Si)-synthase activity, role in citrate metabolic process and cytoplasm, peroxisome localization	CIT2	-0.92849066938849	0.71415345518771	-2.2052393858913	-0.505093090375209	0.460142899318239	0	0	-1	0	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
53	CAGL0B03817g	CAGL0B03817g	2.81966666666667	2.52571427904092e-05	2.11008333333333	2.45332678654384e-06	0.1545	0.485738565358647	-0.187666666666667	0.4658415152857	-0.677833333333334	0.0386168112470401	CAGL0B03817g		CAL0127720	Ortholog(s) have cytoplasm, nucleus localization	MHO1	3.23730128267184	2.70027200727371	0.21421378414018	-0.43686685593903	-1.78141790385416	1	1	0	0	REGULATION	UNKNOWN	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
54	CAGL0B03993g	CAGL0B03993g	-2.692	6.95403518865205e-06	-1.20133333333333	0.000132047449151204	0.394666666666667	0.028408060943348	0.696833333333334	0.00671874884444811	-0.431166666666667	0.0713143489466996	CAGL0B03993g		CAL0127802	Ortholog(s) have dihydroxy-acid dehydratase activity and role in branched-chain amino acid biosynthetic process	ILV3	-3.20171436839781	-1.65238588508463	0.807649021249178	1.11046915326098	-1.09313782321201	-1	0	0	0	METABOLISM	AMINO ACID METABOLISM	F1	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
55	CAGL0B04213g	CAGL0B04213g	1.04316666666667	0.0100119270640284	0.266166666666668	0.334676245838981	1.85033333333333	3.38053800775544e-05	1.847	3.94000440769633e-05	-0.443166666666666	0.0693120476266146	CAGL0B04213g		CAL0127764	Ortholog(s) have role in positive regulation of glycerol transport	RGC1	1.16190159036004	0.276554535290096	4.40450076372661	3.12255993891941	-1.12662171902703	0	0	1	1	REGULATION	OTHERS	F2	0	0	1	1	0	black	NO	2	red	UP	OFF
56	CAGL0B04433g	CAGL0B04433g	-0.7605	0.00449735460646269	-0.328916666666667	0.243603328731788	0.62	0.00340815105280742	1.845	0.000171116975978536	0.713833333333334	0.0558963376550231	CAGL0B04433g		CAL0127900	Has domain(s) with predicted nucleobase transmembrane transporter activity, transmembrane transporter activity, role in nucleobase transport, transmembrane transport and membrane localization		-0.945235614837295	-0.505646687986219	1.36443211671855	3.11906115766627	2.10178390247147	0	0	0	1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
57	CAGL0B04675g	CAGL0B04675g	4.85616666666667	6.84146601916963e-07	4.40341666666667	3.78269874306158e-07	-1.56475	0.000528370757520395	-1.898	9.26568574038591e-05	-0.469833333333333	0.240652475978953	CAGL0B04675g		CAL0127146	Ortholog(s) have RNA binding, endoribonuclease activity, ribosome binding activity	DOM34	5.61644649707826	5.71472063695641	-4.03393416061892	-3.42890795758035	-1.20103037639375	1	1	-1	-1	REGULATION	TRANSLATION	F2	1	1	-1	-1	2	red	UP	-2	chartreuse	DOWN	Type I
58	CAGL0C00110g	CAGL0C00110g	0.219666666666667	0.437614249494373	-1.0485	0.000301083445143823	-0.356666666666667	0.15467712974697	1.37816666666667	0.000105904833020723	0.433833333333334	0.186891215353558	CAGL0C00110g	EPA6	CAL0127304	Sub-telomerically encoded adhesin with a role in cell adhesion; binds to ligands containing a terminal galactose residue; expressed during murine urinary tract infection, biofilm-upregulated; belongs to adhesin cluster I		0.199846061725772	-1.45149566753964	-1.0488437260703	2.30238730016312	1.32049300012092	0	0	0	1	UNCLASSIFIED	_	Others	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
59	CAGL0C00275g	CAGL0C00275g	3.89133333333333	5.09883690570935e-06	1.40583333333333	0.000137221994101252	1.64116666666667	1.46212869043278e-05	0.893333333333333	0.00122948424039627	-1.58633333333333	8.24925999180678e-05	CAGL0C00275g	HSP31	CAL0127480	Putative cysteine protease; protein differentially expressed in azole resistant strain; gene is upregulated in azole-resistant strain		4.48927801797205	1.77457777146526	3.88766438442627	1.45422441138173	-4.31642784951655	1	0	1	0	STRESS RESPONSE	_	Others	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
60	CAGL0C00495g	CAGL0C00495g	-0.654166666666667	0.00315611949248834	-0.62125	0.0297593851667399	-0.970833333333334	0.000244826849292489	-0.618833333333333	0.0364796717369479	0.154333333333333	0.645007163054907	CAGL0C00495g		CAL0127208	Ortholog(s) have cyclin-dependent protein serine/threonine kinase activator activity, histone binding, protein kinase activator activity, protein-containing complex binding, ubiquitin binding, zinc ion binding activity	CKS1	-0.821011484647321	-0.889901258950133	-2.56640711867728	-1.19114578109456	0.540597260096003	0	0	-1	0	REGULATION	SIGNAL TRANSDUCTION	F2	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
61	CAGL0C00539g	CAGL0C00539g	0.270333333333333	0.203413524155927	0.2985	0.134141661081627	-1.11416666666667	3.89039090238984e-05	0.428333333333333	0.0509614184978354	-0.1295	0.546016941915543	CAGL0C00539g		CAL0127610	Ortholog(s) have role in positive regulation of (R)-carnitine transmembrane transport, positive regulation of polyamine transmembrane transport	AGP2	0.259037496800618	0.319054755795795	-2.92057388058827	0.640757770027287	-0.251389886751008	0	0	-1	0	REGULATION	OTHERS	F2	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
62	CAGL0C00759g	CAGL0C00759g	-0.3115	0.0823012716178191	0.3755	0.127095325580021	-0.0866666666666667	0.426913413724791	-1.69216666666667	0.000111062703951557	-0.358666666666667	0.174303860512884	CAGL0C00759g		CAL0127602	Ortholog(s) have transcription coactivator activity and role in chromatin silencing at telomere, positive regulation of ribosomal protein gene transcription by RNA polymerase II	IFH1	-0.42069046322007	0.420266621123804	-0.381692383865871	-3.06882505361163	-0.890839285996246	0	0	0	-1	REGULATION	TRANSLATION	F2	0	0	0	-1	0	black	NO	-1	darkgreen	DOWN	OFF
63	CAGL0C00968g	CAGL0C00968g	0.385	0.015798894843991	-0.206666666666667	0.442340299223079	-0.0673333333333333	0.624824580725264	1.33566666666667	0.00254809555400236	-0.224333333333333	0.431472628699341	CAGL0C00968g		CAL0127628	Adhesin-like protein with a predicted role in cell adhesion; belongs to adhesin cluster VII; predicted GPI-anchor		0.39299706039106	-0.344956421280386	-0.333921053189505	2.22803819853395	-0.516005674511401	0	0	0	1	UNCLASSIFIED	_	Others	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
64	CAGL0C01133g	CAGL0C01133g	0.225833333333333	0.0929306184658144	-0.320333333333333	0.242135123868997	-0.0243333333333334	0.84673211088529	1.241	0.00370023205632473	-0.293333333333333	0.305868867857302	CAGL0C01133g		CAL0127384	Adhesin-like protein; belongs to adhesin cluster VII; predicted GPI anchor		0.207050282442118	-0.494364412955067	-0.227671024616208	2.06242921921878	-0.708538075447785	0	0	0	1	UNCLASSIFIED	_	Others	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
65	CAGL0C01287g	CAGL0C01287g	-1.41733333333333	5.10725350827186e-05	-0.996083333333333	0.000545434442813102	-0.154	0.141684247919816	-1.19166666666667	0.00023319685685611	0.0459999999999998	0.84461867345678	CAGL0C01287g		CAL0127356	Ortholog(s) have role in DNA transport, cell redox homeostasis, positive regulation of protein serine/threonine kinase activity and mitochondrial outer membrane localization	POR2	-1.7125824754622	-1.38259711419406	-0.548068397600802	-2.193255045014	0.238312089543708	0	0	0	-1	REGULATION	OTHERS	F2	-1	0	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
66	CAGL0C01325g	CAGL0C01325g	-1.80316666666667	7.32831134693851e-05	-1.80483333333333	1.64876847049604e-05	-0.140833333333333	0.281361058276722	0.709833333333333	0.0198319652642106	0.401833333333333	0.112326961024691	CAGL0C01325g		CAL0127410	Ortholog(s) have cytochrome-c oxidase activity, nitrite reductase (NO-forming) activity, role in mitochondrial electron transport, cytochrome c to oxygen and mitochondrial respiratory chain complex IV localization	COX5B	-2.16333304190387	-2.44565031009052	-0.515534474122931	1.13321123140637	1.23120261128086	-1	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
67	CAGL0C01595g	CAGL0C01595g	-0.233666666666667	0.563652697310563	0.597083333333333	0.0414263895477623	0.383666666666667	0.0636228080482462	1.37466666666667	0.00124188771728577	0.383	0.310749530200482	CAGL0C01595g		CAL0127528	Ortholog(s) have glutaminase activity, imidazoleglycerol-phosphate synthase activity and role in histidine biosynthetic process	HIS7	-0.329761515259697	0.711524575568801	0.78046878138159	2.29626443297013	1.17865149701562	0	0	0	1	METABOLISM	AMINO ACID METABOLISM	F1	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
68	CAGL0C01727g	CAGL0C01727g	-0.397166666666667	0.00789513231999521	-0.185416666666667	0.402637646034746	-0.763333333333333	0.000797687272722494	-0.0575000000000001	0.865254070682705	0.0841666666666666	0.720499953865545	CAGL0C01727g		CAL0127286	Ortholog(s) have UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	ALG7	-0.520770718576883	-0.317024575329475	-2.05368895753869	-0.209154509380671	0.344809480399825	0	0	-1	0	REDOX SIGNALING	METABOLISM	F3	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
69	CAGL0C01749g	CAGL0C01749g	0.190333333333333	0.403791659909527	-0.951	0.00121630732889272	-0.825833333333334	0.000103941278907841	-1.24366666666667	0.000529323909519141	0.196	0.427501444465951	CAGL0C01749g		CAL0127512	Ortholog(s) have 5'-deoxynucleotidase activity, GMP 5'-nucleotidase activity and role in deoxyribonucleoside monophosphate catabolic process	YBR242W	0.165577336156124	-1.32333778611781	-2.20812213860453	-2.28422335759557	0.656860787231501	0	0	-1	-1	UNCLASSIFIED	_	Others	0	0	-1	-1	0	black	NO	-2	chartreuse	DOWN	OFF
70	CAGL0C01771g	CAGL0C01771g	2.7195	2.7542627064047e-06	2.32733333333333	4.12085172140207e-06	0.0184166666666672	0.927891356680445	0.766666666666667	0.0069998918058025	-0.186333333333333	0.528562834785727	CAGL0C01771g		CAL0127386	Ortholog(s) have fungal-type vacuole membrane localization	YBR241C	3.12028137319822	2.98583405587773	-0.122038728767172	1.23263493201636	-0.409973337763827	1	1	0	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	1	1	0	0	2	red	UP	0	black	NO	OFF
71	CAGL0C02035g	CAGL0C02035g	-1.6935	1.52823725294411e-05	-1.71225	1.02462293667538e-05	-0.260666666666667	0.0726128519424363	-0.405666666666667	0.110440072440758	0.0895	0.721666761549696	CAGL0C02035g		CAL0127300	Ortholog(s) have metallodipeptidase activity, omega peptidase activity, role in glutathione catabolic process and cytoplasm, fungal biofilm matrix localization	DUG1	-2.03521473835371	-2.32395509106517	-0.811634359953167	-0.818234012531005	0.359691211873168	-1	-1	0	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
72	CAGL0C02233g	CAGL0C02233g	-0.140833333333333	0.354577865194939	1.60941666666667	3.70807436240403e-05	0.139833333333333	0.356719857501406	-0.345166666666667	0.145353294867662	0.00800000000000001	0.982711590302949	CAGL0C02233g		CAL0127568	Ortholog(s) have L-methionine-(S)-S-oxide reductase activity, peptide-methionine (S)-S-oxide reductase activity, role in L-methionine salvage from methionine sulphoxide, cellular response to oxidative stress and cytoplasm localization	MXR1	-0.221308787178482	2.04217580934007	0.17797346431673	-0.712395879623599	0.132279752796135	0	1	0	0	REDOX SIGNALING	THIOL REDOX	F3	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
73	CAGL0C02365g	CAGL0C02365g	2.06433333333333	2.2264431300235e-05	1.04975	0.00316274478953976	0.0503333333333333	0.78210542839402	0.1195	0.649901890826327	0.213833333333333	0.514265826418513	CAGL0C02365g		CAL0127566	Protein of unknown function		2.35488159925341	1.30652766264861	-0.0431748509695518	0.100487631521988	0.706621576845494	1	0	0	0	UNCLASSIFIED	_	Others	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
74	CAGL0C02739g	CAGL0C02739g	1.76466666666667	0.000184945880739279	0.8965	0.00149204957059389	0.188833333333333	0.240636466847547	0.7245	0.00848968837221408	-0.6365	0.0282279990573429	CAGL0C02739g		CAL0127302	Ortholog(s) have role in mitochondrion organization, phospholipid homeostasis and integral component of mitochondrial outer membrane localization	FUN14	2.00479541417257	1.10508976184968	0.299049078272348	1.15886896059605	-1.66608448493575	1	0	0	0	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
75	CAGL0C03113g	CAGL0C03113g	2.15958333333333	7.41708109137257e-05	1.43308333333333	8.19619634655128e-05	0.214583333333333	0.149646617870973	0.5065	0.0253427613661261	-0.561916666666667	0.0382433778469435	CAGL0C03113g		CAL0127272	Ortholog(s) have RNA 7-methylguanosine cap binding, exoribonuclease activator activity, hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides, m7G(5')pppN diphosphatase activity	DCS1	2.46615760302076	1.8103962562729	0.362675548871473	0.777501804004073	-1.4579727713632	1	0	0	0	REGULATION	GENERAL TRANSCRIPTION	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
76	CAGL0C03267g	CAGL0C03267g	0.715333333333334	0.00380498051863813	-0.170166666666667	0.498517735319141	0.828166666666667	0.000655709685638233	1.53216666666667	0.000271711899973905	-0.112833333333334	0.729780902672271	CAGL0C03267g	FPS1	CAL0127290	Glycerol transporter; involved in flucytosine resistance; double fps1/fps2 mutant accumulates glycerol, has constitutive cell wall stress, is hypersensitive to caspofungin in vitro and in vivo	FPS1	0.778909640385619	-0.296979368235291	1.87879756512184	2.5717934566547	-0.20488447589681	0	0	0	1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	0	0	1	1	0	black	NO	2	red	UP	OFF
77	CAGL0C03333g	CAGL0C03333g	1.47183333333333	6.3364432155575e-05	1.32058333333333	0.000114214545692723	-1.58716666666667	7.95171037509146e-06	-0.486666666666667	0.0783696860677641	0.0708333333333335	0.78344199716205	CAGL0C03333g		CAL0127380	Ortholog(s) have ferric-chelate reductase activity, role in cellular response to iron ion starvation, copper ion import, intracellular sequestering of iron ion, reductive iron assimilation and fungal-type vacuole membrane localization	FRE6	1.66269228448012	1.66252177770925	-4.08932419489454	-0.959934653283069	0.307605151716466	0	0	-1	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	1	1	-1	0	2	red	UP	-1	darkgreen	DOWN	Type I
78	CAGL0C03443g	CAGL0C03443g	-1.65466666666667	4.52638906454887e-05	-2.03591666666667	5.68443546276469e-05	0.0289999999999998	0.832435075925346	0.2215	0.460183735448792	-0.564166666666666	0.108168091463435	CAGL0C03443g	LYS9	CAL0127518	Putative saccharopine dehydrogenase	LYS9	-1.98984761870753	-2.74939544272533	-0.0958880434400252	0.278925475431995	-1.46425100182852	0	-1	0	0	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
79	CAGL0C03487g	CAGL0C03487g	-0.0261666666666665	0.898758970205298	-0.189083333333333	0.336968708295442	-0.854166666666667	0.000317884302488199	-0.679666666666667	0.00649884955620937	0.0401666666666666	0.858527572361722	CAGL0C03487g		CAL0127570	Ortholog(s) have role in phospholipid translocation and trans-Golgi network localization	YNR048W	-0.0873492235880392	-0.321844187964142	-2.27813184735437	-1.29756704421083	0.222035195744739	0	0	-1	0	MEMBRANE / CELL WALL	_	Others	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
80	CAGL0C03608g	CAGL0C03608g	-0.394833333333333	0.0266105927541255	-0.65975	0.0659058082576025	0.018	0.911201773182214	1.34916666666667	0.00172984099573095	-0.064	0.883736283559614	CAGL0C03608g	TUP1	CAL0127654	Protein of unknown function		-0.518044797224751	-0.940507191614137	-0.123068283307612	2.25165497199263	-0.0686236220940055	0	0	0	1	UNCLASSIFIED	_	Others	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
81	CAGL0C03630g	CAGL0C03630g	-0.813333333333333	0.00234229143606571	-0.7785	0.015265305493902	-0.922333333333334	0.000285329501427993	-0.746	0.00529404867771513	0.101166666666667	0.743496304281252	CAGL0C03630g		CAL0127174	Ortholog(s) have diphosphomevalonate decarboxylase activity and role in isopentenyl diphosphate biosynthetic process, mevalonate pathway, sterol biosynthetic process	MVD1	-1.00695826259626	-1.09659691898688	-2.44656697017018	-1.41360995577322	0.392244999471108	0	0	-1	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
82	CAGL0C03652g	CAGL0C03652g	-0.6825	0.00160128001123068	-0.631666666666667	0.0108440438132131	-0.883833333333333	0.000274879489319019	-0.155333333333333	0.55183064063243	0.2325	0.322959750158397	CAGL0C03652g		CAL0127308	Ortholog(s) have 4-hydroxybenzoate octaprenyltransferase activity, role in ubiquinone biosynthetic process and integral component of mitochondrial membrane, mitochondrial inner membrane, mitochondrion localization	COQ2	-0.854111958208913	-0.903593340298619	-2.35143613063363	-0.380303225679975	0.758707637002197	0	0	-1	0	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
83	CAGL0C03850g	CAGL0C03850g	1.02383333333333	0.00021257811669962	1.7775	5.63355961996939e-05	-0.171833333333333	0.179126734519214	-0.388666666666667	0.131122484928714	0.269	0.375619837989556	CAGL0C03850g		CAL0127624	Ortholog(s) have thioredoxin peroxidase activity, role in cell redox homeostasis, cellular response to oxidative stress and nucleus localization	DOT5	1.13931538487095	2.26311123397924	-0.592133331931588	-0.788494371879337	0.860554486772893	0	1	0	0	REDOX SIGNALING	THIOL REDOX	F3	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
84	CAGL0C03872g	CAGL0C03872g	3.90966666666667	5.09883690570935e-06	1.96783333333333	0.001025299354218	0.00983333333333314	0.989231823707143	-1.21133333333333	0.0127144258883091	-0.997333333333333	0.109500848589409	CAGL0C03872g	TIR3	CAL0127436	Putative GPI-linked cell wall protein involved in sterol uptake	TIR3	4.51069597145308	2.51329294437878	-0.143247552300216	-2.22765972733652	-2.67292662992916	1	1	0	-1	STRESS RESPONSE	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
