C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0C02739g		Ortholog(s) have role in mitochondrion organization, phospholipid homeostasis and integral component of mitochondrial outer membrane localization	1.765	1.849e-04	0.896	1.492e-03	0.189	2.406e-01	0.724	8.490e-03	2.005	1.105	0.299	1.159	1	0	0	0	FUN14	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0C02739g	OFF	UP	0	0	0
CAGL0C03113g		Ortholog(s) have RNA 7-methylguanosine cap binding, exoribonuclease activator activity, hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides, m7G(5')pppN diphosphatase activity	2.16	7.417e-05	1.433	8.196e-05	0.215	1.496e-01	0.506	2.534e-02	2.466	1.81	0.363	0.778	1	0	0	0	DCS1	REGULATION	GENERAL TRANSCRIPTION	F2	CAGL0C03113g	OFF	UP	UP	0	0
CAGL0C03267g	FPS1	Glycerol transporter; involved in flucytosine resistance; double fps1/fps2 mutant accumulates glycerol, has constitutive cell wall stress, is hypersensitive to caspofungin in vitro and in vivo	0.715	3.805e-03	-0.17	4.985e-01	0.828	6.557e-04	1.532	2.717e-04	0.779	-0.297	1.879	2.572	0	0	0	1	FPS1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0C03267g	OFF	0	0	UP	UP
CAGL0C03333g		Ortholog(s) have ferric-chelate reductase activity, role in cellular response to iron ion starvation, copper ion import, intracellular sequestering of iron ion, reductive iron assimilation and fungal-type vacuole membrane localization	1.472	6.336e-05	1.321	1.142e-04	-1.587	7.952e-06	-0.487	7.837e-02	1.663	1.663	-4.089	-0.96	0	0	-1	0	FRE6	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0C03333g	Type I	UP	UP	DOWN	0
CAGL0C03443g	LYS9	Putative saccharopine dehydrogenase	-1.655	4.526e-05	-2.036	5.684e-05	0.029	8.324e-01	0.222	4.602e-01	-1.99	-2.749	-0.096	0.279	0	-1	0	0	LYS9	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0C03443g	OFF	DOWN	DOWN	0	0
CAGL0C03487g		Ortholog(s) have role in phospholipid translocation and trans-Golgi network localization	-0.026	8.988e-01	-0.189	3.370e-01	-0.854	3.179e-04	-0.68	6.499e-03	-0.087	-0.322	-2.278	-1.298	0	0	-1	0	YNR048W	MEMBRANE / CELL WALL	_	Others	CAGL0C03487g	OFF	0	0	DOWN	0
CAGL0C03608g	TUP1	Protein of unknown function	-0.395	2.661e-02	-0.66	6.591e-02	0.018	9.112e-01	1.349	1.730e-03	-0.518	-0.941	-0.123	2.252	0	0	0	1		UNCLASSIFIED	_	Others	CAGL0C03608g	OFF	0	0	0	UP
CAGL0C03630g		Ortholog(s) have diphosphomevalonate decarboxylase activity and role in isopentenyl diphosphate biosynthetic process, mevalonate pathway, sterol biosynthetic process	-0.813	2.342e-03	-0.779	1.527e-02	-0.922	2.853e-04	-0.746	5.294e-03	-1.007	-1.097	-2.447	-1.414	0	0	-1	0	MVD1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0C03630g	OFF	0	0	DOWN	0
CAGL0C03652g		Ortholog(s) have 4-hydroxybenzoate octaprenyltransferase activity, role in ubiquinone biosynthetic process and integral component of mitochondrial membrane, mitochondrial inner membrane, mitochondrion localization	-0.683	1.601e-03	-0.632	1.084e-02	-0.884	2.749e-04	-0.155	5.518e-01	-0.854	-0.904	-2.351	-0.38	0	0	-1	0	COQ2	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0C03652g	OFF	0	0	DOWN	0
CAGL0C03850g		Ortholog(s) have thioredoxin peroxidase activity, role in cell redox homeostasis, cellular response to oxidative stress and nucleus localization	1.024	2.126e-04	1.777	5.634e-05	-0.172	1.791e-01	-0.389	1.311e-01	1.139	2.263	-0.592	-0.788	0	1	0	0	DOT5	REDOX SIGNALING	THIOL REDOX	F3	CAGL0C03850g	OFF	0	UP	0	0
CAGL0C03872g	TIR3	Putative GPI-linked cell wall protein involved in sterol uptake	3.91	5.099e-06	1.968	1.025e-03	0.01	9.892e-01	-1.211	1.271e-02	4.511	2.513	-0.143	-2.228	1	1	0	-1	TIR3	STRESS RESPONSE	_	Others	CAGL0C03872g	OFF	UP	UP	0	0
CAGL0C04191g		Ortholog(s) have succinate-semialdehyde dehydrogenase [NAD(P)+] activity and role in cellular response to oxidative stress, gamma-aminobutyric acid catabolic process, glutamate decarboxylation to succinate	1.59	1.199e-03	1.725	3.569e-04	0.323	8.204e-03	0.671	2.903e-02	1.801	2.194	0.631	1.065	0	1	0	0	UGA2	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0C04191g	OFF	UP	UP	0	0
CAGL0C04279g		Ortholog(s) have dehydrodolichyl diphosphate synthase activity, prenyltransferase activity and role in dolichol biosynthetic process, endoplasmic reticulum to Golgi vesicle-mediated transport, protein glycosylation	-1.76	5.099e-06	-0.895	1.149e-03	0.112	3.196e-01	1.228	1.602e-02	-2.113	-1.25	0.109	2.04	-1	0	0	1	RER2	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0C04279g	OFF	DOWN	0	0	0
CAGL0C04587g		Ortholog of S. cerevisiae : YJR098C, C. auris B8441 : B9J08_001284, Candida tenuis NRRL Y-1498 : CANTEDRAFT_135029, Pichia stipitis Pignal : PICST_42853 and Saccharomyces cerevisiae S288C : YJR098C	2.017	1.466e-04	0.404	1.481e-01	0.441	1.649e-02	0.311	2.770e-01	2.3	0.457	0.921	0.435	1	0	0	0	YJR098C	METABOLISM	UNKNOWN	F1	CAGL0C04587g	OFF	UP	0	0	0
CAGL0C04917g		Ortholog(s) have carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, role in arginine biosynthetic process and carbamoyl-phosphate synthase complex localization	-2.503	1.126e-05	-1.65	4.766e-05	0.699	1.084e-02	-0.635	8.800e-02	-2.981	-2.242	1.56	-1.22	-1	-1	0	0	CPA2	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0C04917g	OFF	DOWN	DOWN	0	0
CAGL0C05027g		Ortholog(s) have role in acetate catabolic process, carnitine metabolic process, cellular respiration and cytosol, mitochondrion localization	1.565	4.167e-04	0.966	4.196e-03	1.447	3.077e-05	1.304	5.547e-04	1.772	1.196	3.408	2.173	0	0	1	1	YAT1	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0C05027g	Type II	UP	0	UP	UP
CAGL0C05115g	ARG1	Argininosuccinate synthetase	-2.121	1.585e-04	-1.384	5.757e-03	1.037	1.703e-03	0.055	9.105e-01	-2.534	-1.893	2.396	-0.012	-1	0	1	0	ARG1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0C05115g	Type I	DOWN	DOWN	UP	0
CAGL0C05445g		Ortholog(s) have role in endocytosis	0.852	4.897e-04	0.816	2.998e-03	0.272	2.416e-02	1.212	2.756e-04	0.938	0.999	0.504	2.012	0	0	0	1	BRE4	TRANSPORT / TRAFFICKING	INTRACELLULAR TRANSPORT	F4	CAGL0C05445g	OFF	0	0	0	UP
CAGL0D00198g		Ortholog(s) have (R,R)-butanediol dehydrogenase activity and role in alcohol metabolic process, butanediol biosynthetic process	1.456	9.793e-03	0.69	3.239e-02	-1.225	3.474e-05	-0.056	8.673e-01	1.645	0.834	-3.195	-0.206	0	0	-1	0	BDH1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0D00198g	Type I	UP	0	DOWN	0
CAGL0D00264g	NUD1	Putative nuclear phosphatase regulatory subunit; gene is downregulated in azole-resistant strain	1.267	1.533e-05	0.636	4.931e-03	0.531	1.280e-03	-1.226	2.587e-04	1.424	0.762	1.145	-2.253	0	0	0	-1		UNCLASSIFIED	_	Others	CAGL0D00264g	OFF	0	0	0	DOWN
CAGL0D00352g		Ortholog(s) have ATPase-coupled transmembrane transporter activity, role in fatty acid transmembrane transport and integral component of peroxisomal membrane, peroxisome localization	1.333	2.900e-05	1.067	4.658e-04	1.371	1.609e-05	1.046	8.230e-04	1.501	1.33	3.221	1.72	0	0	1	0	PXA2	TRANSPORT / TRAFFICKING	PEROXISOME	F4	CAGL0D00352g	Type II	UP	0	UP	UP
CAGL0D00418g		Ortholog(s) have role in long-chain fatty acid transport	0.624	7.035e-03	0.664	4.732e-02	-1.481	3.381e-05	-1.109	3.322e-03	0.672	0.799	-3.827	-2.049	0	0	-1	-1	FAT3	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0D00418g	OFF	0	0	DOWN	DOWN
CAGL0D00528g		Ortholog(s) have 3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity, [acyl-carrier-protein] S-acetyltransferase activity and [acyl-carrier-protein] S-malonyltransferase activity, more	0.232	3.752e-01	0.032	8.910e-01	-0.186	2.780e-01	-1.168	2.332e-04	0.214	-0.032	-0.628	-2.152	0	0	0	-1	FAS1	REDOX SIGNALING	PEROXISOME	F3	CAGL0D00528g	OFF	0	0	0	DOWN
CAGL0D00704g		Ortholog(s) have endoplasmic reticulum, plasma membrane localization	1.949	1.115e-04	0.541	9.411e-02	0.306	1.545e-01	0.178	5.430e-01	2.22	0.638	0.589	0.203	1	0	0	0	YET3	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0D00704g	OFF	UP	0	0	0
CAGL0D00748g		Ortholog(s) have cytochrome-c oxidase activity, role in mitochondrial electron transport, cytochrome c to oxygen and mitochondrial respiratory chain complex IV, plasma membrane localization	-1.565	2.793e-04	-1.681	4.259e-05	-0.021	8.595e-01	0.285	2.266e-01	-1.885	-2.283	-0.219	0.389	0	-1	0	0	COX9	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0D00748g	OFF	DOWN	DOWN	0	0
CAGL0D00770g	IDP1	Ortholog(s) have isocitrate dehydrogenase (NADP+) activity, role in glutamate biosynthetic process and cytoplasm, extracellular region, mitochondrial nucleoid, mitochondrion, peroxisome localization	0.301	5.308e-02	1.601	2.303e-05	0.233	1.150e-01	0.89	3.535e-03	0.294	2.031	0.408	1.449	0	1	0	0	IDP1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0D00770g	OFF	0	UP	0	0
CAGL0D00880g		Ortholog(s) have ribonucleoprotein complex binding activity	-1.586	1.354e-04	-1.573	2.263e-05	-0.263	1.900e-01	-1.398	1.059e-04	-1.909	-2.141	-0.817	-2.554	0	-1	0	-1	TSR1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0D00880g	Type II	DOWN	DOWN	0	DOWN
CAGL0D01265g	MT-I	Copper-binding metallothionein, involved in sequestration of metal ions; inducible by copper and silver; gene used for molecular typing of C. glabrata strain isolates	1.335	2.268e-03	-2.65	3.943e-06	1.735	2.056e-05	-3.52	4.006e-06	1.502	-3.557	4.12	-6.267	0	-1	1	-1		STRESS RESPONSE	_	Others	CAGL0D01265g	SWITCH	UP	DOWN	UP	DOWN
CAGL0D01298g	TKL1	Putative transketolase	1.94	8.517e-06	1.567	2.303e-03	-0.029	8.260e-01	0.135	7.846e-01	2.209	1.986	-0.239	0.128	1	0	0	0	TKL1	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0D01298g	OFF	UP	UP	0	0
CAGL0D01474g		Protein of unknown function	2.253	1.641e-05	1.365	5.468e-04	0.181	5.573e-01	-0.248	3.730e-01	2.575	1.721	0.281	-0.542	1	0	0	0		UNCLASSIFIED	_	Others	CAGL0D01474g	OFF	UP	UP	0	0
CAGL0D01562g	FCY1	Ortholog(s) have cytosine deaminase activity and role in cytidine metabolic process, cytosine metabolic process, pyrimidine-containing compound salvage	-1.646	1.101e-04	-0.864	8.500e-03	0.917	1.474e-03	-1.241	6.368e-04	-1.98	-1.209	2.097	-2.279	0	0	1	-1	FCY1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0D01562g	SWITCH	DOWN	0	UP	DOWN
CAGL0D01958g		Ortholog(s) have succinate dehydrogenase (ubiquinone) activity and role in cellular respiration, protein insertion into mitochondrial inner membrane	-1.085	3.494e-04	-1.774	3.657e-05	0.376	4.119e-02	1.257	3.853e-04	-1.324	-2.405	0.761	2.09	0	-1	0	1	SDH3	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0D01958g	Type I	0	DOWN	0	UP
CAGL0D02134g		Ortholog of S. cerevisiae : YKL133C and Saccharomyces cerevisiae S288C : YKL133C	1.182	9.383e-05	1.62	1.076e-04	0.703	3.560e-04	0.654	1.508e-02	1.324	2.056	1.569	1.036	0	1	0	0	YKL133C	METABOLISM	UNKNOWN	F1	CAGL0D02134g	Type II	0	UP	UP	0
CAGL0D02596g		Ortholog(s) have role in DNA-dependent DNA replication, double-strand break repair via break-induced replication, mitotic DNA replication initiation	-0.401	2.017e-02	-0.34	1.254e-01	-0.842	2.984e-04	-0.505	7.912e-02	-0.525	-0.52	-2.248	-0.992	0	0	-1	0	PSF3	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0D02596g	OFF	0	0	DOWN	0
CAGL0D02640g		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	0.808	1.095e-01	2.021	6.135e-06	-1.227	1.649e-04	0.322	3.515e-01	0.887	2.583	-3.199	0.455	0	1	-1	0		TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0D02640g	Type I	0	UP	DOWN	0
CAGL0D02662g		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	0.822	2.158e-01	0.445	3.316e-01	-2.447	7.216e-05	-0.738	5.975e-02	0.904	0.511	-6.213	-1.399	0	0	-1	0		TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0D02662g	OFF	0	0	DOWN	0
CAGL0D03982g		Ortholog(s) have 1-pyrroline-5-carboxylate dehydrogenase activity, role in glutamate biosynthetic process, proline catabolic process to glutamate and mitochondrial matrix localization	1.813	7.453e-05	0.995	6.098e-04	1.028	1.826e-04	1.223	2.635e-04	2.062	1.234	2.372	2.03	1	0	1	1	PUT2	REDOX SIGNALING	OXYGEN DEPENDENT ENZYME	F3	CAGL0D03982g	Type II	UP	0	UP	UP
CAGL0D04026g		Ortholog(s) have 4-aminobutyrate transaminase activity, pyridoxal phosphate binding activity and role in cellular amide catabolic process, gamma-aminobutyric acid catabolic process, glutamate metabolic process	2.348	1.803e-04	1.602	3.118e-04	0.623	2.212e-03	0.179	5.519e-01	2.686	2.033	1.372	0.204	1	1	0	0	UGA1	METABOLISM	NITROGEN METABOLISM	F1	CAGL0D04026g	OFF	UP	UP	0	0
CAGL0D04356g		Ortholog(s) have glycine dehydrogenase (decarboxylating) activity and role in glycine metabolic process, one-carbon metabolic process	0.851	1.108e-02	0.872	2.395e-03	0.944	7.779e-03	1.003	5.239e-04	0.937	1.073	2.164	1.646	0	0	1	0	GCV1	REDOX SIGNALING	OTHERS	F3	CAGL0D04356g	OFF	0	0	UP	UP
CAGL0D04686g		Ortholog(s) have metalloendopeptidase activity and role in axial cellular bud site selection, cytogamy, peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion	0.959	1.239e-04	1.585	8.401e-05	0.211	1.905e-01	0.265	3.123e-01	1.063	2.011	0.354	0.356	0	1	0	0	AXL1	REGULATION	OTHERS	F2	CAGL0D04686g	OFF	0	UP	0	0
CAGL0D04708g		Ortholog(s) have copper ion transmembrane transporter activity, role in copper ion import, copper ion transport, iron ion transmembrane transport and plasma membrane localization	1.061	2.489e-03	1.98	1.330e-05	-0.606	1.474e-03	1.713	2.527e-04	1.183	2.53	-1.665	2.888	0	1	0	1	CTR1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0D04708g	SWITCH	0	UP	DOWN	UP
CAGL0D05060g		Has domain(s) with predicted hydrolase activity	-1.905	6.954e-06	-1.362	6.280e-05	0.158	2.608e-01	-0.284	2.336e-01	-2.282	-1.863	0.222	-0.605	-1	0	0	0		METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0D05060g	OFF	DOWN	DOWN	0	0
CAGL0D05082g		Protein of unknown function	2.586	3.011e-06	2.071	1.326e-05	0.079	5.381e-01	1.121	2.027e-03	2.964	2.649	0.027	1.853	1	1	0	0		METABOLISM	PROTEIN DEGRADATION	F1	CAGL0D05082g	Type II	UP	UP	0	UP
CAGL0D05192g		Ortholog(s) have ubiquinol-cytochrome-c reductase activity and role in aerobic respiration, mitochondrial electron transport, ubiquinol to cytochrome c	-2.544	4.782e-05	-2.759	2.378e-06	0.47	9.643e-03	0.731	9.711e-03	-3.029	-3.7	0.993	1.17	-1	-1	0	0	QCR6	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0D05192g	OFF	DOWN	DOWN	0	0
CAGL0D05280g		Ortholog(s) have sulfite reductase (NADPH) activity, role in sulfate assimilation and sulfite reductase complex (NADPH) localization	0.952	9.060e-03	1.535	2.599e-02	0.532	1.530e-03	1.286	3.418e-02	1.056	1.945	1.148	2.141	0	0	0	1	MET10	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0D05280g	NO	0	0	0	0
CAGL0D05434g	ROX1	Protein of unknown function	-0.167	6.413e-01	0.336	2.753e-01	-1.714	1.335e-04	-0.908	7.947e-03	-0.251	0.369	-4.404	-1.697	0	0	-1	0		UNCLASSIFIED	_	Others	CAGL0D05434g	OFF	0	0	DOWN	DOWN
CAGL0D05940g	ERG1	Squalene epoxidase with a role in ergosterol synthesis; involved in growth under conditions of low oxygen tension	0.206	3.306e-01	-0.761	2.930e-02	-0.977	5.422e-04	-2.304	7.281e-05	0.183	-1.073	-2.582	-4.139	0	0	-1	-1	ERG1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0D05940g	OFF	0	0	DOWN	DOWN
CAGL0D06402g	MET15	O-acetyl homoserine sulfhydrylase (OAHSH), ortholog of S. cerevisiae MET17; required for utilization of inorganic sulfate as sulfur source; able to utilize cystine as a sulfur source while S. cerevisiae met15 mutants are unable to do so	2.322	1.639e-04	2.372	3.784e-06	0.205	1.453e-01	1.739	1.059e-04	2.655	3.045	0.338	2.934	1	1	0	1	MET17	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0D06402g	Type II	UP	UP	0	UP
CAGL0D06424g	ACO1	Putative aconitate hydratase	-1.756	3.528e-05	-2.659	3.021e-06	1.069	3.744e-04	1.511	1.836e-04	-2.108	-3.569	2.475	2.535	-1	-1	1	1	ACO1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0D06424g	Type I	DOWN	DOWN	UP	UP
CAGL0D06600g		Ortholog(s) have protein serine/threonine kinase activity, protein tyrosine kinase activity	1.747	9.343e-05	1.837	6.620e-06	0.046	7.907e-01	1.072	4.321e-04	1.984	2.341	-0.055	1.767	0	1	0	0	KNS1	REGULATION	GENERAL TRANSCRIPTION	F2	CAGL0D06600g	Type II	UP	UP	0	UP
CAGL0E00737g		Ortholog(s) have DNA binding, bending, double-stranded DNA binding, four-way junction DNA binding, sequence-specific DNA binding activity	-0.106	5.791e-01	-0.875	3.066e-02	0.96	1.807e-04	0.674	9.459e-02	-0.181	-1.223	2.205	1.07	0	0	1	0	HMO1	REGULATION	CHROMATIN CONFORMATION	F2	CAGL0E00737g	OFF	0	0	UP	0
CAGL0E00803g		Putative small cytosolic stress-induced chaperone; gene is upregulated in azole-resistant strain	2.477	2.088e-05	0.776	1.613e-03	0.248	2.807e-01	-0.298	1.432e-01	2.837	0.947	0.444	-0.63	1	0	0	0	HSP42	UNCLASSIFIED	_	Others	CAGL0E00803g	OFF	UP	0	0	0
CAGL0E01155g		Ortholog(s) have RNA polymerase I activity, role in nucleolar large rRNA transcription by RNA polymerase I, transcription by RNA polymerase I and RNA polymerase I complex localization	-0.652	2.716e-02	-0.537	1.341e-02	-0.359	4.854e-02	-1.441	1.469e-03	-0.818	-0.779	-1.053	-2.629	0	0	0	-1	RPA14	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0E01155g	OFF	0	0	0	DOWN
CAGL0E01243g	CTH2	Protein involved in cellular iron homeostasis; induced by Aft1p to reduce expression of iron-associated genes under iron starvation	1.732	8.828e-06	1.968	1.649e-05	-0.181	2.699e-01	0.204	3.430e-01	1.967	2.514	-0.615	0.249	0	1	0	0	CTH1	REGULATION	RNA BINDING	F2	CAGL0E01243g	OFF	UP	UP	0	0
CAGL0E01287g		Ortholog(s) have role in 2-oxoglutarate metabolic process, mitochondrial genome maintenance and mitochondrial nucleoid, mitochondrial oxoglutarate dehydrogenase complex localization	-0.958	4.245e-04	-1.144	5.923e-04	0.627	1.114e-03	1.245	4.032e-04	-1.176	-1.577	1.381	2.07	0	0	0	1	KGD2	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0E01287g	Type I	0	DOWN	0	UP
CAGL0E01705g		Ortholog(s) have L-malate dehydrogenase activity, role in gluconeogenesis, protein import into peroxisome matrix and cytosol, nuclear periphery localization	1.229	1.564e-04	0.397	7.216e-02	1.276	8.832e-05	2.132	5.953e-06	1.379	0.448	2.985	3.621	0	0	1	1	MDH2	REDOX SIGNALING	METABOLISM	F3	CAGL0E01705g	OFF	0	0	UP	UP
CAGL0E01727g	YPS3	Putative aspartic protease; predicted GPI-anchor; member of a YPS gene cluster that is required for virulence in mice	1.294	9.630e-03	3.372	1.585e-06	-1.615	2.451e-05	4.284	6.654e-07	1.455	4.359	-4.157	7.386	0	1	-1	1		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0E01727g	SWITCH	0	UP	DOWN	UP
CAGL0E01771g	YPS5	Putative aspartic protease; predicted GPI-anchor; member of a YPS gene cluster that is required for virulence in mice; gene is downregulated in azole-resistant strain	-1.715	6.287e-05	-1.457	1.822e-04	0.116	3.627e-01	0.174	4.936e-01	-2.06	-1.988	0.119	0.196	-1	0	0	0		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0E01771g	OFF	DOWN	DOWN	0	0
CAGL0E01793g	YPS6	Putative aspartic protease; predicted GPI-anchor; member of a YPS gene cluster that is required for virulence in mice; expression induced at high temperature	2.9	8.803e-07	2.522	9.796e-07	0.538	2.839e-03	1.761	2.930e-05	3.331	3.242	1.162	2.972	1	1	0	1		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0E01793g	Type II	UP	UP	0	UP
CAGL0E01815g	YPS8	Putative aspartic protease; predicted GPI-anchor; member of a YPS gene cluster that is required for virulence in mice; induced in response to low pH and high temperature	1.662	3.976e-05	1.128	4.056e-04	0.888	4.829e-04	0.641	1.025e-02	1.885	1.41	2.026	1.012	0	0	1	0		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0E01815g	Type II	UP	0	UP	0
CAGL0E01837g	YPS9	Putative aspartic protease; predicted GPI-anchor; member of a YPS gene cluster that is required for virulence in mice; expression induced at high temperature	0.793	2.800e-02	-0.328	2.016e-01	1.578	6.275e-05	1.938	6.180e-05	0.869	-0.504	3.732	3.282	0	0	1	1		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0E01837g	OFF	0	0	UP	UP
CAGL0E01881g	YPS11	Putative aspartic protease; member of a YPS gene cluster that is required for virulence in mice; induced in response to low pH and high temperature	0.958	1.062e-03	0.795	1.559e-02	0.895	4.982e-04	1.023	4.110e-03	1.062	0.971	2.044	1.681	0	0	1	0		MEMBRANE / CELL WALL	_	Others	CAGL0E01881g	OFF	0	0	UP	UP
CAGL0E01991g		Ortholog(s) have structural constituent of ribosome activity, role in rRNA export from nucleus, ribosomal small subunit biogenesis and cytosolic small ribosomal subunit localization	-1.594	8.769e-04	-0.5	1.387e-01	-0.792	2.746e-03	-0.612	1.282e-01	-1.919	-0.731	-2.123	-1.18	0	0	-1	0	RPS19A	REGULATION	TRANSLATION	F2	CAGL0E01991g	Type II	DOWN	0	DOWN	0
CAGL0E02013g		Ortholog(s) have cytosolic large ribosomal subunit localization	-1.742	1.485e-04	-1.816	1.004e-05	0.065	6.235e-01	-1.193	2.217e-03	-2.092	-2.461	-0.007	-2.196	-1	-1	0	-1	RPL18A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0E02013g	Type II	DOWN	DOWN	0	DOWN
CAGL0E02255g		Ortholog(s) have role in fungal-type cell wall organization and extrinsic component of plasma membrane localization	-3.508	2.107e-07	-3.5	9.725e-07	-0.886	7.987e-04	-1.668	5.796e-05	-4.156	-4.674	-2.356	-3.027	-1	-1	-1	-1	ZEO1	MEMBRANE / CELL WALL	_	Others	CAGL0E02255g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0E02651g		Has domain(s) with predicted identical protein binding, serine-type endopeptidase activity and role in negative regulation of catalytic activity, proteolysis	1.836	9.898e-05	1.084	8.971e-04	0.551	3.107e-02	0.977	1.597e-03	2.088	1.352	1.194	1.6	1	0	0	0	YSP3	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0E02651g	Type II	UP	0	0	UP
CAGL0E03025g		Ortholog of S. cerevisiae : ECL1 and Saccharomyces cerevisiae S288C : YGR146C	1.169	1.199e-04	2.081	1.430e-05	-0.186	1.084e-01	-0.361	1.578e-01	1.308	2.662	-0.627	-0.74	0	1	0	0	ECL1	UNCLASSIFIED	_	Others	CAGL0E03025g	OFF	0	UP	0	0
CAGL0E03289g		Ortholog(s) have RNA binding activity and role in ribosomal large subunit biogenesis, stress granule assembly, translational initiation	-1.826	1.295e-05	-0.976	1.354e-03	-0.13	3.421e-01	-0.655	8.976e-03	-2.19	-1.356	-0.488	-1.255	-1	0	0	0	TIF4631	REGULATION	TRANSLATION	F2	CAGL0E03289g	OFF	DOWN	0	0	0
CAGL0E03520g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	-0.764	3.272e-04	-0.073	7.140e-01	-0.173	1.164e-01	1.229	8.270e-03	-0.95	-0.169	-0.594	2.041	0	0	0	1	MRPL15	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0E03520g	OFF	0	0	0	UP
CAGL0E03850g		Has domain(s) with predicted electron transfer activity, iron-sulfur cluster binding, oxidoreductase activity and role in oxidation-reduction process, tricarboxylic acid cycle	-2.336	6.992e-06	-2.643	1.141e-06	0.152	3.318e-01	2.131	1.253e-04	-2.785	-3.548	0.208	3.62	-1	-1	0	1		REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0E03850g	Type I	DOWN	DOWN	0	UP
